S. No,Description,Average Price,% Change,Cities,Value,Month
17,Bananas Dozen,59.69,-10.8,Multan,62.67,10/1/2019
17,Bananas Dozen,59.69,-10.8,Baha-walpur,62,10/1/2019
17,Bananas Dozen,59.69,-10.8,Karachi,55.85,10/1/2019
17,Bananas Dozen,59.69,-10.8,Hyder-abad,43.5,10/1/2019
17,Bananas Dozen,59.69,-10.8,Sukkur,53,10/1/2019
17,Bananas Dozen,59.69,-10.8,Larkana,48,10/1/2019
17,Bananas Dozen,59.69,-10.8,Pesha-war,65.66,10/1/2019
17,Bananas Dozen,59.69,-10.8,Bannu,59.25,10/1/2019
17,Bananas Dozen,59.69,-10.8,Quetta,64,10/1/2019
17,Bananas Dozen,59.69,-10.8,Khuz-dar,60,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Islam-abad,133.75,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Rawal-pindi,120,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Gujran-wala,156,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Sialkot,163,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Lahore,133.93,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Faisal-abad,142,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Sar-godha,140,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Multan,115.33,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Baha-walpur,120,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Karachi,127.12,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Hyder-abad,116.63,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Sukkur,119,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Larkana,101,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Pesha-war,109.83,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Bannu,122,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Quetta,160,10/1/2019
18,"Pulse Masoor, Washed 1 Kg",129.39,2.37,Khuz-dar,120,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Islam-abad,187.88,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Rawal-pindi,178.96,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Gujran-wala,170,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Sialkot,165,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Lahore,166.43,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Faisal-abad,189,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Sar-godha,180,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Multan,173,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Baha-walpur,176,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Karachi,184.08,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Hyder-abad,182,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Sukkur,190,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Larkana,158,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Pesha-war,167.83,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Bannu,169,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Quetta,204,10/1/2019
19,"Pulse Moong, Washed 1 Kg",177.01,3.85,Khuz-dar,168,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Islam-abad,201.88,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Rawal-pindi,194.42,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Gujran-wala,189,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Sialkot,192,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Lahore,182.57,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Faisal-abad,195,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Sar-godha,200,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Multan,177,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Baha-walpur,180,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Karachi,178.5,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Hyder-abad,175.88,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Sukkur,180,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Larkana,193,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Pesha-war,184.67,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Bannu,175,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Quetta,240,10/1/2019
20,"Pulse Mash, Washed 1 Kg",187.29,3.03,Khuz-dar,145,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Islam-abad,157,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Rawal-pindi,145,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Gujran-wala,124.5,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Sialkot,124,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Lahore,120.71,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Faisal-abad,129.5,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Sar-godha,118,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Multan,124,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Baha-walpur,130,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Karachi,138.27,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Hyder-abad,139.5,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Sukkur,131,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Larkana,120,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Pesha-war,151.67,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Bannu,127.5,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Quetta,170,10/1/2019
21,"Pulse Gram, Washed 1 Kg",134.98,2.17,Khuz-dar,144,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Islam-abad,59.25,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Rawal-pindi,50.67,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Gujran-wala,64,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Sialkot,59,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Lahore,48.75,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Faisal-abad,78,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Sar-godha,30,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Multan,47.33,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Baha-walpur,37.5,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Karachi,38.75,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Hyder-abad,37.38,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Sukkur,30,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Larkana,37.7,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Pesha-war,37.83,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Bannu,36,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Quetta,39,10/1/2019
22,Potatoes 1 Kg,44.48,7.96,Khuz-dar,25,10/1/2019
23,Onions 1 Kg,76.19,5.79,Islam-abad,93.13,10/1/2019
23,Onions 1 Kg,76.19,5.79,Rawal-pindi,87.08,10/1/2019
23,Onions 1 Kg,76.19,5.79,Gujran-wala,78,10/1/2019
23,Onions 1 Kg,76.19,5.79,Sialkot,84,10/1/2019
23,Onions 1 Kg,76.19,5.79,Lahore,77.5,10/1/2019
23,Onions 1 Kg,76.19,5.79,Faisal-abad,78,10/1/2019
23,Onions 1 Kg,76.19,5.79,Sar-godha,72,10/1/2019
23,Onions 1 Kg,76.19,5.79,Multan,78,10/1/2019
23,Onions 1 Kg,76.19,5.79,Baha-walpur,78,10/1/2019
23,Onions 1 Kg,76.19,5.79,Karachi,78.04,10/1/2019
23,Onions 1 Kg,76.19,5.79,Hyder-abad,75.13,10/1/2019
23,Onions 1 Kg,76.19,5.79,Sukkur,65,10/1/2019
23,Onions 1 Kg,76.19,5.79,Larkana,75,10/1/2019
23,Onions 1 Kg,76.19,5.79,Pesha-war,76.83,10/1/2019
23,Onions 1 Kg,76.19,5.79,Bannu,73.5,10/1/2019
23,Onions 1 Kg,76.19,5.79,Quetta,62,10/1/2019
23,Onions 1 Kg,76.19,5.79,Khuz-dar,64,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Islam-abad,93.9,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Rawal-pindi,85.98,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Gujran-wala,96,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Sialkot,86,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Lahore,94.43,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Faisal-abad,92,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Sar-godha,82,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Multan,89.33,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Baha-walpur,106,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Karachi,103.54,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Hyder-abad,96.25,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Sukkur,80,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Larkana,89.5,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Pesha-war,64.33,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Bannu,62.5,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Quetta,84,10/1/2019
24,Tomatoes 1 Kg,86.22,69.32,Khuz-dar,60,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Islam-abad,78.5,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Rawal-pindi,75.2,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Gujran-wala,74.6,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Sialkot,73.4,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Lahore,75.61,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Faisal-abad,74.3,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Sar-godha,73.1,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Multan,72,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Baha-walpur,73.8,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Karachi,73.71,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Hyder-abad,71.6,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Sukkur,70.2,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Larkana,74.7,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Pesha-war,74.52,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Bannu,73.5,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Quetta,74.8,10/1/2019
25,"Sugar, Refined 1 Kg",73.78,-1.65,Khuz-dar,70.8,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Islam-abad,122.5,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Rawal-pindi,112.33,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Gujran-wala,109,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Sialkot,120,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Lahore,116.43,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Faisal-abad,120,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Sar-godha,115,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Multan,113,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Baha-walpur,120,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Karachi,117.81,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Hyder-abad,118.25,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Sukkur,105,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Larkana,99,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Pesha-war,118.33,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Bannu,110,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Quetta,112,10/1/2019
26,"Gur, Average Quality 1 Kg",113.45,-0.19,Khuz-dar,100,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Islam-abad,13.5,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Rawal-pindi,13.25,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Gujran-wala,15,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Sialkot,15,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Lahore,20.54,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Faisal-abad,10,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Sar-godha,10,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Multan,13,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Baha-walpur,12,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Karachi,13.1,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Hyder-abad,15,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Sukkur,10,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Larkana,10,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Pesha-war,15,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Bannu,12,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Quetta,10,10/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.79,2.32,Khuz-dar,10,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Islam-abad,397.5,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Rawal-pindi,355,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Gujran-wala,334,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Sialkot,322,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Lahore,347.86,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Faisal-abad,372,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Sar-godha,400,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Multan,285,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Baha-walpur,310,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Karachi,393.46,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Hyder-abad,385,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Sukkur,370,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Larkana,290,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Pesha-war,350,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Bannu,363,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Quetta,390,10/1/2019
28,"Red Chilly Powder, Loose 1 Kg",350.28,0.95,Khuz-dar,290,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Islam-abad,291.25,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Rawal-pindi,289.17,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Gujran-wala,251,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Sialkot,280,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Lahore,275.36,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Faisal-abad,240,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Sar-godha,280,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Multan,251.33,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Baha-walpur,240,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Karachi,293.66,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Hyder-abad,244.5,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Sukkur,246,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Larkana,207,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Pesha-war,251,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Bannu,273,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Quetta,292,10/1/2019
29,Garlic 1 Kg,265.02,2.69,Khuz-dar,300,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Islam-abad,242.11,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Rawal-pindi,242.11,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Gujran-wala,242.11,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Sialkot,242,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Lahore,242,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Faisal-abad,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Sar-godha,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Multan,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Baha-walpur,242,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Karachi,242.11,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Hyder-abad,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Sukkur,236.84,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Larkana,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Pesha-war,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Bannu,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Quetta,242.1,10/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",241.78,2.06,Khuz-dar,242.15,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Islam-abad,133.13,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Rawal-pindi,126.67,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Gujran-wala,145,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Sialkot,150,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Lahore,131.43,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Faisal-abad,170,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Sar-godha,130,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Multan,105,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Baha-walpur,125,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Karachi,111.92,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Hyder-abad,100,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Sukkur,120,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Larkana,100,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Pesha-war,120,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Bannu,105,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Quetta,132,10/1/2019
31,"Cooked Beef, Average Hotel Plate",129.71,1,Khuz-dar,200,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Islam-abad,86.88,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Rawal-pindi,80.83,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Gujran-wala,55,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Sialkot,60,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Lahore,67.32,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Faisal-abad,65,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Sar-godha,60,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Multan,48.75,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Baha-walpur,60,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Karachi,72,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Hyder-abad,60,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Sukkur,70,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Larkana,65,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Pesha-war,60,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Bannu,50,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Quetta,95,10/1/2019
32,"Cooked Daal, Average Hotel Plate",67.25,0.36,Khuz-dar,87.5,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Islam-abad,25.94,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Rawal-pindi,25.42,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Gujran-wala,25,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Sialkot,25,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Lahore,24.11,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Faisal-abad,25,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Sar-godha,25,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Multan,24.17,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Baha-walpur,22.5,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Karachi,24.9,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Hyder-abad,31,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Sukkur,30,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Larkana,31.5,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Pesha-war,20,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Bannu,22.5,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Quetta,22,10/1/2019
33,"Tea Prepared, Average Hotel Cup",24.94,1.22,Khuz-dar,20,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Islam-abad,70,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Rawal-pindi,70,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Gujran-wala,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Sialkot,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Lahore,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Faisal-abad,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Sar-godha,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Multan,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Baha-walpur,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Karachi,70,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Hyder-abad,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Sukkur,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Larkana,76,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Pesha-war,80,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Bannu,88,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Quetta,60,10/1/2019
34,"Cigarettes, K-2, 20's Packet",76.71,0.62,Khuz-dar,70,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Islam-abad,262.5,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Rawal-pindi,255,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Gujran-wala,180,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Sialkot,200,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Lahore,295,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Faisal-abad,237.5,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Sar-godha,275,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Multan,341,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Baha-walpur,333,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Karachi,200,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Hyder-abad,350,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Sukkur,375,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Larkana,300,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Pesha-war,450,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Bannu,440,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Quetta,550,10/1/2019
35,Long Cloth 1 mtr,311.41,0.47,Khuz-dar,250,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Islam-abad,249.38,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Rawal-pindi,245,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Gujran-wala,200,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Sialkot,220,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Lahore,165,10/1/2019
36,Shirting 1 mtr,205.06,0.38,Faisal-abad,135,10/1/2019
